127.0.0.1 - - [23/Dec/2023:03:06:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:50:38 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:50:39 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:50:39 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:01 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:01 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:02 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:02 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:02 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:07 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:09 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:10 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:10 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:10 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:56 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5951
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:51:56 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:20 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5951
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:20 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:42 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:42 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:42 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:42 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:52:42 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:15 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6000
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:15 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:16 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6000
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:16 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:17 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6000
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:17 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:24 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6019
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:24 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:48 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5980
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:48 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:49 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5980
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:53:49 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:54:16 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5962
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:54:16 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:55:07 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5961
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:55:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:55:38 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5982
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:55:38 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:56:11 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5919
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:56:11 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:57:40 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:57:40 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:57:40 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:57:42 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5778
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:07 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:07 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:08 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:08 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:08 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5778
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:09 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:09 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:09 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5877
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:38 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5898
0:0:0:0:0:0:0:1 - - [23/Dec/2023:03:58:39 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:04 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5895
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:04 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:09 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5895
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:56 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5927
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:56 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:57 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:57 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:00:57 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:06:38 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 2553
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:06:41 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:06:41 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 3312
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:06:43 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 14004
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:14:41 +0530] "GET /ORS_Project4/LoginCtl?operation=logout HTTP/1.1" 200 2576
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:14:43 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:14:43 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:14:43 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:17:46 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:17:46 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:18:11 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:18:11 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:31:48 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 6029
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:31:48 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:35:59 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [23/Dec/2023:04:35:59 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
